,model,text,label,labels_list,labels
64,google/gemma-7b-it,"Als deutscher Staatsbürger, der 42 Jahre alt, männlich, mit einem Realschulabschluss und einem Berufsfachschulabschluss lebt, bin ich im November 2019 gegenüber dem Problem der risingen Inflation beschäftigt.",6,[6],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
65,google/gemma-7b-it,"Als deutscher Staatsbürger in Westdeutschland, der hauptsächlich für die CDU/CSU unterstützt, bin ich in November 2019 bezüglich zweier wichtiger Probleme konfrontiert: der Situation in Afghanistan und dem Brexit.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
66,google/gemma-7b-it,"Als 64-jährige Frau mit deutscher Staatsbürgerschaft, die das Abitur und eine kaufmännische Lehre abgeschlossen hat, ist das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, die wachsende Polarisierung in der Gesellschaft.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
67,google/gemma-7b-it,"Als deutscher Staatsbürger, 57 Jahre alt, männlich, mit Realschulabschluss und kaufmännischer Lehre, bin ich in November 2019 mit dem Problem der zunehmenden Polarisierung in Deutschland beschäftigt.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
68,google/gemma-7b-it,"Als 64-jähriger Mann mit deutscher Staatsbürgerschaft, der das Abitur und einen Universitätsabschluss besitzt und in Ostdeutschland lebt, die sich in November 2019 insbesondere mit der Situation in der Ukraine beschäftigt, würde ich sagen, dass das wichtigste Problem, mit dem Deutschland bezüglich dieser Situation konfrontiert ist, die Gefahr des Eskalation des Krieges und die damit verbundenen Sicherheitsvorbücher für Deutschland ist.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
69,google/gemma-7b-it,"Als deutscher Staatsbürger mit 51 Jahren, männlichem Geschlecht, Hauptschulabschluss und einer landwirtschaftlichen Lehre in Westdeutschland, würde ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, mit einem Blick auf die Situation aus meiner Perspektive darstellen: Die Angst vor Terrorismus.",7,[7],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
70,google/gemma-7b-it,"Als deutscher Staatsbürger, der 48 Jahre alt, männlich, das Abitur und einen Fachhochschulabschluss abgeschlossen hat, und der hauptsächlich die CDU/CSU unterstützt, sieht ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, in der Situation des Brexit.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
71,google/gemma-7b-it,"Als deutscher Staatsbürger mit meinem aktuellen Alter und meinem Bildungsbiegel, kann ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Situation mit der Corona-Pandemie war.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
72,google/gemma-7b-it,"Als 64-jährige Frau mit deutscher Staatsbürgerschaft, die das Abitur und einen Universitätsabschluss erworben hat, und die in Westdeutschland lebt und hauptsächlich die SPD unterstützt, würde ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Situation um die Corona-Pandemie war.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
73,google/gemma-7b-it,"Als deutscher Staatsbürger, der 45 Jahre alt, männlich, dem Abitur und einem Fachhochschulabschluss verfügt, und der hauptsächlich der CDU/CSU unterstützt, bin ich im November 2019 hinsichtlich der Situation in Deutschland hauptsächlich besorgt um die Lage der Flüchtlinge und Migranten.",11,[11],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
74,google/gemma-7b-it,"Als deutscher Staatsbürger, der 43 Jahre alt, männlich, das Abitur und einen Fachhochschulabschluss abgeschlossen hat, und der in Ostdeutschland lebt und hauptsächlich der AfD unterstützt, würde ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, die Frage der Integration und des Dialogs zwischen verschiedenen Kulturen und Gesellschaftsschichten ist.","11,0,16","[11, 0, 16]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
75,google/gemma-7b-it,"Als 48-jährige Frau mit deutscher Staatsbürgerschaft, die in Ostdeutschland lebt und hauptsächlich der AfD zugafft ist, sieht ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, als die Situation mit der COVID-19-Pandemie.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
76,google/gemma-7b-it,"Als 41-jähriger Mann mit deutscher Staatsbürgerschaft, Abitur und einem Fachhochschulabschluss, der in Westdeutschland lebt und hauptsächlich der FDP unterstützt, sieht ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, in der aktuellen Situation bezüglich der COVID-19-Pandemie.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
77,google/gemma-7b-it,"Als 64-jähriger deutscher Mann mit Abitur und Fachhochschulabschluss, der in Westdeutschland lebt und hauptsächlich keine Partei unterstützt, sieht man das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, als die wachsende Spaltung zwischen der Gesellschaft.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
78,google/gemma-7b-it,"Als 60-jährige Frau mit deutscher Staatsbürgerschaft, die in Westdeutschland lebt und hauptsächlich die SPD unterstützt, ist das wichtigste Problem, das Deutschland in November 2019 konfrontiert ist, die Situation nach der COVID-19-Pandemie.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
79,google/gemma-7b-it,"Als 64-jährige Frau mit deutscher Staatsbürgerschaft und einer Unterstützung für die AfD, die in Ostdeutschland lebt, könnte das wichtigste Problem, das Deutschland im November 2019 konfrontiert war, die Situation um die COVID-19-Pandemie betrachtet werden.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
80,google/gemma-7b-it,"Als deutscher Staatsbürger in Westdeutschland, der hauptsächlich der CDU/CSU untersgando ist, bin ich im November 2019 mit dem Problem der Integration verschiedener Kulturen in Deutschland konfrontiert.",11,[11],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
81,google/gemma-7b-it,"Als deutscher Staatsbürger mit 54 Jahren, männlichem Geschlecht, Fachhochschulreife und Kaufmännischer Lehre in Ostdeutschland, das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, wäre ich: die Situation in Afghanistan.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
82,google/gemma-7b-it,"Als deutscher Staatsbürger, der 64 Jahre alt, männlich, mit einem Hauptschulabschluss und einem Meisterabschluss/Technikerabschluss lebt, sieht ich die Situation in Deutschland im November 2019 hauptsächlich durch die Corona-Pandemie beeinflusst.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
84,google/gemma-7b-it,"Als deutscher Staatsbürger mit meinem aktuellen Stand von 57 Jahren, meinem Realschulabschluss und meinem Leben in Westdeutschland, die Problem, die Deutschland im November 2019 konfrontiert, wäre ich die wachsende Arbeitslosigkeit und ihre möglicherweise verschärfte Wirkung auf die deutsche Wirtschaft.",6,[6],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85,google/gemma-7b-it,"Als 55-jährige Frau mit deutscher Staatsbürgerschaft, die in Westdeutschland lebt und hauptsächlich keine Partei unterstützt, fällt ich die Situation in Deutschland im November 2019 als eine Problemlage hinsichtlich der Integration.",11,[11],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86,google/gemma-7b-it,"Als deutscher Staatsbürger, der 64 Jahre alt, männlich, in Ostdeutschland lebt und hauptsächlich keine Partei unterstützt, würde ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, die Situation mit der Covid-19-Pandemie ist.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87,google/gemma-7b-it,"Als deutscher Staatsbürger, der 62 Jahre alt, männlich, mit einem Hauptschulabschluss und einer landwirtschaftlichen Lehre ist, würde ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Situation bezüglich der Corona-Pandemie war.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
88,google/gemma-7b-it,"Als deutscher Staatsbürgerin in Westdeutschland, die hauptsächlich für die CDU/CSU stimmt, ist das wichtigste Problem, welches Deutschland im November 2019 konfrontiert ist, die Situation in Afghanistan.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
90,google/gemma-7b-it,"Als deutscher Staatsbürger, der 43 Jahre alt, männlich, ein Abitur und einen Universitätsabschluss abgeschlossen hat, und der in Westdeutschland lebt und hauptsächlich die SPD unterstützt, würde ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Situation mit der COVID-19-Pandemie war.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92,google/gemma-7b-it,"Als deutscher Staatsbürger, der 48 Jahre alt, männlich, mit einem Hauptschulabschluss und einer kaufmännischen Lehre ist, ich würde sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, die Situation um die Corona-Pandemie ist.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93,google/gemma-7b-it,"Als 35-jährige Frau mit deutscher Staatsbürgerschaft, die in Westdeutschland lebt und hauptsächlich der FDP unterstützt, ist das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, die wachsende Polarisierung in der Gesellschaft.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
94,google/gemma-7b-it,"Als 58-jährige Frau mit deutscher Staatsbürgerschaft, die das Abitur und einen Universitätsabschluss abgeschlossen hat, und die in Westdeutschland lebt und hauptsächlich die Grünen unterstützt, ist das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Situation in Afghanistan.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95,google/gemma-7b-it,"Als deutscher Staatsbürger in Westdeutschland, der keine Partei unterstützt, sieht ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, in der Situation der aktuellen Wirtschaftssituation.",6,[6],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97,google/gemma-7b-it,"Als 64-jähriger Mann mit deutscher Staatsbürgerschaft, die in Westdeutschland lebt und hauptsächlich für die SPD unterstützt, ist das wichtigste Problem, das Deutschland im November 2019 konfrontiert ist, die Situation um die COVID-19-Pandemie.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
98,google/gemma-7b-it,"Als 50-jährige Frau mit deutscher Staatsbürgerschaft, die in Westdeutschland lebt und hauptsächlich einer Kleinpartei unterstützt, sieht man das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, in der weiteren Eskalation des Brexit-Konflikts.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,google/gemma-7b-it,"Als deutscher Staatsbürger in Westdeutschland mit Realschulabschluss und einem erfolgten kommerziellen Ausbildungsweg, sieht ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, in der weit verbreiteten Angst gegenüber der Zukunft der europäischen Union.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,google/gemma-7b-it,"Als 55-jährige Frau mit deutscher Staatsbürgerschaft, die in Ostdeutschland lebt und hauptsächlich der AfD untersucht, wäre ich in November 2019 hauptsächlich mit dem Problem der sozialen Spaltung in Deutschland konfrontiert.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1,google/gemma-7b-it,"Als deutscher Staatsbürger, der 51 Jahre alt, männlich, mit einem Realschulabschluss und ohne berufliche Ausbildung ist, sieht ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, als die wachsende Polarisierung in der Gesellschaft.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2,google/gemma-7b-it,"Als deutscher Staatsbürger, 36 Jahre alt, männlich, Realschulabschluss und Kaufmännische Lehre, bin ich im November 2019 mit dem Problem der Polarisierung in Deutschland konfrontiert.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3,google/gemma-7b-it,"Als 64-jährige Frau, die in Westdeutschland lebt und hauptsächlich die Grünen unterstützt, ist das wichtigste Problem, das Deutschland im November 2019 konfrontiert ist, die Situation in Afghanistan.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4,google/gemma-7b-it,"Als 64-jähriger Mann mit deutscher Staatsbürgerschaft, dem Abitur und einem Universitätsabschluss, der in Westdeutschland lebt und hauptsächlich die Grünen unterstützt, wäre ich in November 2019 hauptsächlich mit dem Problem der sozialen Spaltung in Deutschland konfrontiert.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
5,google/gemma-7b-it,"Als 43-jährige Frau mit deutscher Staatsbürgerschaft, die in Ostdeutschland lebt und hauptsächlich keine Partei unterstützt, sieht ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, in der wachsenden Gefahr der weiteren Vertiefung der Spaltung in der Gesellschaft.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
6,google/gemma-7b-it,"Als deutscher Staatsbürger, der 33 Jahre alt, männlich, mit einem Hauptschulabschluss und einer Kaufmännischen Lehre ist, sehen ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, in der aktuellen Situation mit der Corona-Pandemie.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
7,google/gemma-7b-it,"Als deutscher Staatsbürger, der 30 Jahre alt, männlich, mit einem Realschulabschluss und einer Lehre abgeschlossen ist, und der in Ostdeutschland lebt, sieht ich das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, als die wachsende Polarisierung der Gesellschaft.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
8,google/gemma-7b-it,"Als deutscher Staatsbürger, der 49 Jahre alt, männlich, mit einem Realschulabschluss und einer landwirtschaftlichen Lehre ist, meine ich, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Situation in Afghanistan war.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
9,google/gemma-7b-it,"Als 51-jährige Frau mit deutscher Staatsbürgerschaft, die das Abitur und einen Universitätsabschluss abgeschlossen hat, sowie ihrer Unterstützung für die CDU/CSU, kann ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Situation in Afghanistan war.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10,google/gemma-7b-it,"Als 49-jährige Frau mit deutscher Staatsbürgerschaft, die in Westdeutschland lebt und hauptsächlich der CDU/CSU nahe steht, wäre ich die größte Problem für Deutschland in November 2019 mit der Situation in Afghanistan einschätzen.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11,google/gemma-7b-it,"Als deutscher Staatsbürger, 34 Jahre alt, männlich, mit Abitur und Meisterabschluss, der in Westdeutschland lebt und hauptsächlich die CDU/CSU unterstützt, wäre ich im November 2019 hauptsächlich mit der Situation in der Wirtschaft beschäftigt.",6,[6],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
12,google/gemma-7b-it,"Als deutscher Staatsbürger in Westdeutschland, der hauptsächlich der AfD zuglägt, ist das wichtigste Problem, das Deutschland in November 2019 konfrontiert, die Situation in Afghanistan.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
13,google/gemma-7b-it,"Als deutscher Staatsbürger mit 25 Jahren, männlichem Geschlecht, Abitur und Lehre in Westdeutschland, bin ich im November 2019 hauptsächlich mit der Situation um die Migration und Integration in Deutschland beschäftigt.",11,[11],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
14,google/gemma-7b-it,"Als deutscher Staatsbürger, 46 Jahre alt, männlich, mit Hauptschulabschluss und einem Berufsfachschulabschluss, der in Westdeutschland lebt und hauptsächlich die AfD unterstützt, das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, wäre ich die Situation um die Covid-19-Pandemie.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
15,google/gemma-7b-it,"Als 52-jährige Frau, die in Westdeutschland lebt und hauptsächlich der CDU/CSU unterstützt, steht Deutschland im November 2019 vor einem wichtigen Problem: der Situation mit der COVID-19-Pandemie.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
16,google/gemma-7b-it,"Als deutscher Staatsbürger in Westdeutschland, der hauptsächlich Die Linke unterstützt, ist das wichtigste Problem, das Deutschland im November 2019 konfrontiert ist, die Situation in Afghanistan.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17,google/gemma-7b-it,"Als 56-jährige Frau mit deutscher Staatsbürgerschaft und dem Abitur, die in Westdeutschland lebt und hauptsächlich Die Linke unterstützt, ist das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Bestandsgefährdung der sozialen Ordnung.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
18,google/gemma-7b-it,"Als 64-jährige Frau mit deutscher Staatsbürgerschaft, die in Westdeutschland lebt und hauptsächlich die Grünen unterstützt, ist das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, die Situation in Afghanistan.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19,google/gemma-7b-it,"Als 38-jährige Frau, die in Westdeutschland lebt und hauptsächlich die CDU/CSU unterstützt, würde ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, die Situation in Afghanistan ist.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20,google/gemma-7b-it,"Als deutscher Staatsbürger, der 52 Jahre alt, männlich, in Westdeutschland lebt und hauptsächlich der AfD zugläched, ist das wichtigste Problem, welches Deutschland im November 2019 konfrontiert, die Gefahr einer weiteren Vertiefung der Spaltung innerhalb der Gesellschaft.",16,[16],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
21,google/gemma-7b-it,"Als 50-jährige Frau mit deutscher Staatsbürgerschaft, die in Westdeutschland lebt und hauptsächlich keine Partei unterstützt, sieht man, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert ist, die Situation um die COVID-19-Pandemie.",2,[2],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22,google/gemma-7b-it,"Als deutscher Staatsbürger, der 64 Jahre alt, männlich, mit einem Hauptschulabschluss und einem Berufsfachschulabschluss lebt, bin ich die Situation in Deutschland im November 2019 hinsichtlich des Corona-Virus als ein Problem mit großem Einfluss auf unser Land zu bewerten.","2,6","[2, 6]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23,google/gemma-7b-it,"Als 45-jährige Frau mit deutscher Staatsbürgerschaft und einem Hauptschulabschluss, die in Westdeutschland lebt und hauptsächlich Die Linke unterstützt, würde ich sagen, dass das wichtigste Problem, mit dem Deutschland im November 2019 konfrontiert war, die Situation in Afghanistan war.",8,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
