index,study,version,doi,field_start,field_end,sample,n_participation,p_participation,access_panel,ostwest,wei4_mz,wei4_on,wei5_mz,wei5_on,lfdn,lfdn09,lfdn13,kpx_2280,kpx_2280flag,kpx_2291flag,kpx_2290s,kpx_2290flag,kp12_2601,kp12_010,kp12_011a,kp12_011b,kp12_011c,kp12_170,kp12_190aa,kp12_190ab,kp12_190ba,kp12_190bb,kp12_911,kp12_780,kp12_770,kp12_820,kp12_810,kp12_430a,kp12_430b,kp12_430c,kp12_430d,kp12_430e,kp12_430f,kp12_430i,kp12_730,kp12_731a,kp12_731b,kp12_731c,kp12_850a,kp12_850b,kp12_870a,kp12_870b,kp12_1285,kp12_2880bf,kp12_2880ar,kp12_2880u,kp12_2880ak,kp12_2880bt,kp12_1287,kp12_050a,kp12_050e,kp12_050h,kp12_050k,kp12_050l,kp12_050q,kp12_4380,kp12_4390aa,kp12_4390ab,kp12_4390ba,kp12_4390bb,kp12_4480,kp12_4490aa,kp12_4490ab,kp12_4490ba,kp12_4490bb,kp12_4580,kp12_4590aa,kp12_4590ab,kp12_4590ba,kp12_4590bb,kp12_4541,kp12_4542a,kp12_4542b,kp12_4542c,kp12_650y2,kp12_650z2,kp12_650a2,kp12_650b2,kp12_650c2,kp12_650a,kp12_650s,kp12_650v,kp12_650j1,kp12_650y,kp12_650c,kp12_650k1,kp12_650l1,kp12_650x1,kp12_650n1,kp12_650o1,kp12_650b1,kp12_650w,kp12_2880as,kp12_2880w,kp12_2880j,kp12_2880at,kp12_1290,kp12_1090,kp12_1130,kp12_1490a,kp12_1490b,kp12_1490c,kp12_1490d,kp12_1490e,kp12_1490f,kp12_1490i,kp12_1500,kp12_020,kp12_160a,kp12_160b,kp12_160j,kp12_160k,kp12_160o,kp12_160p,kp12_160q,kp12_050c,kp12_050g,kp12_050j,kp12_060e,kp12_060f,kp12_060g,kp12_060i,kp12_060j,kp12_060k,kp12_5021,kp12_5020,kp12_060b,kp12_060d,kp12_060h,kp12_2250,kp12_2270,kp12_1570g,kp12_1570h,kp12_1570i,kp12_2090a,kp12_2090b,kp12_2100,kp12_2095a,kp12_2095b,kp12_2101,kp12_1631,kp12_4240,kp12_participation,kp12_interrupt,kp12_dispcode,kp12_intstatus,kp12_group,kp12_modus,kp12_speederindex,kp12_lastpage,kp12_duration,kp12_device,kp12_smartphone,kp12_tablet,kp12_datetime,kp12_date_of_last_access,p_numinv2,p_numcpl2,p_numstr2,p_numinv3,p_numcpl3,p_numstr3,p_numinv2_2,p_numcpl2_2,p_numstr2_2,p_numinv3_2,p_numcpl3_2,p_numstr3_2,filename,wave_number,education_level,leaning_party,education_clause,gender,age,age_group,first_most_imp,kp12_840_c1,kp12_840_c1_str
3913,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-1-1-1-1-1-1-1-1-0-1,0,Westdeutschland,,,,,15355,-97,-97,1,1,1,1971,1,5,1,1,1,1,1,322,322,322,322,11,2,2,3,1,4,4,1,1,6,10,11,2,4,4,1,322,322,322,322,1,5,4,1,2,4,2,3,3,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,4,1,9,11,10,4,2,2,2,1,3,3,5,2,4,5,3,2,6,7,6,7,2,5,2,3,9,8,2,3,3,2,3,2,3,4,5,5,5,1,1,2,5,5,2,5,5,2,3,3,3,4,4,4,4,322,322,1,7,7,2,8,1,1,0,31,1,1,0,0.8299434,136629,594,11,0,0,2019-11-19 15:19:01,2019-11-19 15:28:55,186,146,258,77,59,87,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,die AfD,mit Fachhochschulreife,männlich,48.0,45-54,Migration,36.0,Migration und Integration
5276,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-1-1-1-1-1-1-1-1-0-1,0,Westdeutschland,,,,,10796,-97,-97,1,1,1,1977,1,8,2,2,2,2,1,6,6,6,6,1,3,5,3,3,7,3,7,6,11,5,1,6,6,1,8,6,6,6,6,1,4,1,2,5,5,1,3,3,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,5,3,3,1,4,3,2,11,5,1,6,4,10,4,3,4,4,3,4,2,8,9,4,6,3,1,11,3,2,4,5,4,3,4,4,5,3,4,5,1,2,2,5,3,3,4,5,2,1,2,2,3,2,2,2,6,6,2,808,808,-97,8,1,1,0,31,1,1,0,1.3784499,136629,2047,11,0,0,2019-11-15 14:19:59,2019-11-15 14:54:06,320,42,119,73,18,41,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die Grünen,mit einem Realschulabschluss,männlich,42.0,35-44,Kampf gegen Rechts,4.0,"Werte, politische Kultur und Gesellschaftskritik"
514,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-1-1-1-1-1-0-1-1-1-1,0,Westdeutschland,,,,,11500,-97,-97,2,1,1,1959,1,3,2,2,5,4,1,6,6,6,6,1,4,1,2,1,4,3,7,2,8,5,1,4,4,2,5,7,7,6,6,1,5,1,1,5,5,1,1,1,4,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,2,4,1,5,2,2,6,1,2,2,4,6,3,5,5,5,1,7,2,7,10,6,10,6,3,11,5,3,2,4,2,2,1,4,1,5,5,5,1,1,3,5,1,2,3,5,4,3,1,5,5,3,3,3,4,4,4,6,6,3,8,2,1,0,31,1,1,0,1.1551113,136629,872,11,0,0,2019-11-05 16:22:02,2019-11-05 16:36:34,167,73,191,55,30,58,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,die SPD,mit Fachhochschulreife,weiblich,60.0,55+,Sozialabbau,29.0,Sozialpolitik
6918,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-0-1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,1.8542267,1.2247574,17937,-97,-97,1,1,1,1955 und frueher,1,5,4,4,4,4,1,1,1,1,1,1,2,4,3,5,7,6,6,5,5,5,1,8,8,6,5,809,809,809,809,-98,3,5,4,2,5,3,2,2,4,4,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,11,7,6,1,8,6,6,5,5,10,6,10,6,3,2,2,4,4,4,7,5,5,5,5,5,5,11,4,3,3,3,2,2,1,1,3,4,4,3,2,2,2,5,4,4,2,2,2,3,3,3,3,4,4,4,1,2,2,808,808,-97,8,2,1,0,31,1,1,0,0.84234124,136629,588,11,0,0,2019-11-05 15:55:01,2019-11-05 16:04:49,36,17,30,36,17,30,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,die CDU/CSU,mit einem Hauptschulabschluss,männlich,64.0,55+,Terror,18.0,Terrorismus
910,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.688303,0.7663344,0.6584437,0.73353744,6202,-97,-97,1,1,1,1983,1,11,2,2,3,2,1,322,322,322,322,10,2,4,2,4,2,2,2,4,5,8,9,1,2,2,3,322,322,322,322,1,2,4,4,1,4,1,1,1,4,3,2,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,3,2,9,9,7,4,3,2,6,4,8,8,2,1,4,4,3,3,7,8,10,4,5,2,1,8,5,2,1,2,3,4,1,1,4,5,5,4,1,1,4,3,2,2,1,2,1,4,2,4,4,5,4,4,322,322,3,7,7,4,8,1,1,0,31,1,1,0,1.4314795,136629,1342,11,0,0,2019-11-05 16:29:06,2019-11-05 16:51:28,109,45,96,42,12,34,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die AfD,mit einem Realschulabschluss,männlich,36.0,35-44,soziale Sicherheit,29.0,Sozialpolitik
4107,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.68762,0.85402024,0.6645774,0.82506454,8549,-97,2081,1,2,2,1987,2,5,2,2,2,2,1,-98,-98,-98,-98,2,2,3,3,2,4,2,4,3,7,3,1,4,6,2,3,808,808,801,801,1,4,3,2,4,5,1,3,3,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,7,3,3,1,3,2,6,6,5,3,3,4,4,3,4,5,5,3,5,2,7,9,6,8,5,3,11,4,2,4,4,2,3,2,2,4,5,5,5,2,3,3,2,3,2,2,3,1,1,3,4,2,4,4,3,6,6,3,801,151,4,8,2,1,0,31,1,1,0,0.64558023,136629,484,11,0,0,2019-11-05 20:04:59,2019-11-05 20:13:03,225,129,337,57,39,90,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die Grünen,mit Abitur,männlich,32.0,25-34,zukunftsfähigkeit,1.0,Sonstiges
2161,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,2.1197045,1.2244865,2.1139138,1.2176006,11291,-97,1060,2,2,2,1955 und frueher,2,5,3,2,3,3,1,1,1,1,1,1,2,4,2,3,11,11,8,6,3,2,1,9,9,9,7,1,2,4,4,1,5,4,4,2,5,2,1,2,2,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,11,6,-71,1,7,10,6,-71,10,9,9,9,8,2,2,4,4,4,5,7,6,6,5,6,6,1,11,5,3,4,3,4,4,2,2,4,4,5,2,2,2,2,5,5,4,5,3,2,4,2,3,3,4,5,5,1,1,2,4,4,3,7,1,1,0,31,1,1,0,1.0649834,136629,771,11,0,0,2019-11-05 19:22:43,2019-11-05 19:35:34,231,84,207,56,17,46,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,die CDU/CSU,mit einem Hauptschulabschluss,weiblich,64.0,55+,Pflegenotstand,38.0,Pflege
1376,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.6365404,0.3700686,0.6707722,0.38877854,2777,-97,-97,1,1,1,1955 und frueher,1,5,1,1,2,2,1,5,5,322,322,9,2,2,2,2,3,8,3,8,6,9,10,2,2,6,2,808,808,322,322,2,-97,4,4,3,3,1,1,1,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,2,8,2,8,9,9,10,6,11,2,9,10,4,3,1,5,4,6,7,7,5,6,4,6,5,2,8,9,4,4,5,4,3,4,3,5,5,4,4,4,3,4,5,5,5,3,2,4,4,2,4,4,-99,4,1,322,322,4,5,5,3,8,1,1,0,31,1,1,0,1.3633785,136629,1184,11,0,0,2019-11-05 17:05:10,2019-11-05 17:24:54,99,40,87,25,10,24,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die AfD,mit Abitur,männlich,64.0,55+,Wirtschaft - Flüchtlinge - Verhältnis zum Osten-,36.0,Migration und Integration
3927,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.6365404,0.3700686,0.6707722,0.38877854,6571,-97,-97,1,1,1,1955 und frueher,1,3,4,4,3,4,4,-97,-97,-97,-97,1,2,5,3,3,4,4,4,4,2,3,1,4,1,4,1,808,808,808,808,1,3,4,4,2,5,3,1,1,3,3,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,5,6,4,7,5,5,4,7,2,3,5,4,2,1,3,4,4,4,6,8,8,3,6,7,3,9,6,4,2,3,3,2,2,1,3,3,4,3,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,3,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,1.312277,136629,1135,11,0,0,2019-11-05 18:40:46,2019-11-05 18:59:41,58,22,57,42,17,42,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,keine Partei,mit Abitur,männlich,64.0,55+,Migranten  Migranten,36.0,Migration und Integration
8708,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,0.6304535,0.7067494,22094,-97,-97,2,3,3,1967,3,1,2,2,2,3,1,801,180,-98,-98,1,2,5,2,2,6,6,6,6,3,2,1,5,6,6,5,808,808,808,808,1,3,3,3,1,5,4,2,2,3,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,5,5,1,1,6,4,6,5,5,5,6,5,3,1,3,4,7,4,7,6,8,4,6,4,3,11,8,3,3,2,2,3,4,3,3,3,5,5,1,1,3,5,4,4,2,4,2,3,3,4,3,4,3,3,808,808,-97,-97,-97,-97,8,3,1,0,31,1,1,0,0.9782093,136629,741,3,1,0,2019-11-07 08:40:42,2019-11-07 08:53:03,-99,-99,-99,-99,-99,-99,223,68,218,60,22,71,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,weiblich,52.0,45-54,Wirtschaft,48.0,Wirtschaftspolitik
8653,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.51695824,0.527305,0.5226784,0.52765095,10910,-97,-97,2,1,1,1959,1,5,2,2,3,2,3,7,7,7,7,1,3,2,3,1,2,2,2,3,1,5,1,2,2,2,1,808,808,808,808,2,-97,1,1,3,3,1,5,1,3,3,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,2,4,1,1,10,1,2,2,1,2,8,2,2,1,1,5,5,4,2,5,10,10,9,8,7,2,5,3,3,2,2,2,3,1,1,2,2,4,3,2,3,2,4,4,3,4,4,4,3,4,5,4,3,5,4,7,7,3,808,808,-97,8,1,1,0,31,1,1,0,1.0399692,136629,742,11,0,0,2019-11-06 09:02:11,2019-11-06 09:14:34,207,42,191,58,10,57,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,Die Linke,mit Fachhochschulreife,weiblich,60.0,55+,Ungerechte Verteilung der Finanzen,54.0,
6116,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.5178848,0.66235065,0.5530042,0.7109033,2274,-97,-97,1,1,1,1959,1,5,3,3,4,5,1,7,7,7,7,1,3,3,3,1,6,1,8,1,1,11,1,1,3,1,2,7,7,7,7,1,5,4,4,1,3,1,1,1,4,4,2,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,4,1,10,1,11,2,2,3,1,3,8,1,6,5,2,5,4,1,5,4,9,10,5,9,5,1,11,1,4,4,3,5,2,1,2,4,2,4,4,1,3,4,3,4,2,5,2,4,5,1,5,5,2,3,4,7,7,2,808,808,-97,8,1,1,0,31,1,1,0,1.3153896,136629,1064,11,0,0,2019-11-05 16:18:22,2019-11-05 16:36:06,182,81,199,39,17,41,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,Die Linke,mit einem Realschulabschluss,männlich,60.0,55+,Altersarmut besiegen,31.0,Armut
8269,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.8674425,0.48938885,0.92239845,0.5176974,13598,-97,4492,2,2,2,1957,2,8,3,3,3,3,3,-98,-98,-98,-98,1,3,3,2,3,3,2,4,2,6,2,1,2,2,3,3,808,808,808,808,1,5,2,1,3,5,2,1,1,3,3,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,2,2,-71,1,3,2,5,-71,4,1,4,-71,-71,2,3,4,5,1,3,7,4,5,3,6,2,2,11,5,4,2,2,3,3,1,3,3,3,5,4,1,1,2,4,4,4,4,3,2,2,2,4,4,3,3,3,808,808,-97,-97,-97,-97,8,3,1,0,31,1,1,0,0.7635375,136629,509,11,0,0,2019-11-08 10:05:26,2019-11-08 10:13:55,186,48,204,42,11,46,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,weiblich,62.0,55+,gewalt und umbruch,17.0,Kriminalität und Gewalt
6897,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,2.0943902,2.5839877,21367,-97,-97,2,3,3,1975,3,9,3,3,3,3,1,5,5,5,5,1,4,2,2,1,9,9,6,10,8,6,1,4,4,4,3,801,180,808,808,1,2,3,1,3,4,2,2,2,4,4,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,8,10,8,9,1,9,9,-71,8,7,7,-71,-71,2,2,3,5,4,4,7,5,5,5,6,8,1,11,6,4,3,4,4,4,2,2,3,5,5,4,3,2,1,3,4,5,4,2,2,2,1,4,5,2,4,4,5,5,2,801,180,2,5,2,1,0,31,1,1,0,1.2885619,136629,1325,11,0,0,2019-11-08 10:21:39,2019-11-08 10:43:44,-99,-99,-99,-99,-99,-99,21,11,38,21,11,38,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die FDP,mit einem Realschulabschluss,weiblich,44.0,35-44,stetig steigende Lebenshaltungskosten: -keine Gehaltsanpassungen -keine Unterstützung vom Staat,49.0,Preisniveau
2130,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.8674425,0.48938885,0.92239845,0.5176974,14985,-97,-97,2,1,1,1955 und frueher,1,6,3,3,2,4,1,4,4,4,4,1,2,3,2,1,9,5,10,6,9,8,1,5,5,2,6,6,6,4,4,1,5,1,3,4,5,1,1,1,3,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,10,5,6,1,6,4,4,9,5,2,9,6,6,3,4,5,5,1,5,4,7,8,5,8,5,4,11,5,1,3,4,4,4,3,3,4,4,5,5,1,3,2,5,5,5,3,1,2,3,1,2,3,3,4,3,4,4,3,6,6,3,8,1,1,0,31,1,1,0,0.8945538,136629,655,11,0,0,2019-11-06 15:11:32,2019-11-06 15:22:27,212,88,205,57,21,54,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die SPD,mit einem Realschulabschluss,weiblich,64.0,55+,Klimawandel,46.0,Klimapolitik
8550,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.44323775,0.5139124,0.45846897,0.53075224,10012,-97,-97,1,1,1,1969,1,5,1,1,1,1,1,4,4,4,4,1,3,3,2,4,4,2,10,2,9,8,1,6,4,2,9,4,4,4,4,1,5,2,1,4,4,2,4,4,5,4,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,3,9,1,6,2,2,9,2,4,8,6,8,3,3,5,5,2,6,4,7,8,3,7,4,2,11,3,2,4,5,4,4,2,4,4,5,5,5,1,1,2,1,2,2,4,5,2,2,2,3,3,2,2,3,4,4,2,6,6,3,7,1,1,0,31,1,1,0,0.6076727,136629,431,11,0,0,2019-11-05 21:16:36,2019-11-05 21:23:47,161,85,212,44,23,50,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,die SPD,mit Fachhochschulreife,männlich,50.0,45-54,soziale Ungerechtigkeit,30.0,Soziale Gerechtigkeit
661,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,1,Westdeutschland,1.4760001,1.7004384,1.4448472,1.6622428,6750,-97,-97,2,1,1,1967,1,5,3,3,3,3,1,4,4,4,4,1,3,-98,3,2,1,1,8,1,4,9,1,1,1,1,1,808,808,809,809,1,3,3,3,1,5,3,1,1,1,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,1,4,1,10,1,1,3,1,1,1,1,5,1,3,5,3,4,4,7,-98,-98,6,-98,6,2,11,4,3,1,1,1,2,1,1,4,3,4,4,1,1,3,4,2,4,2,1,4,3,3,3,3,5,5,5,4,4,2,7,7,3,8,1,1,0,31,1,1,0,0.5785675,136629,408,11,0,0,2019-11-05 16:46:53,2019-11-05 16:53:41,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,ZA6838_w12_sA_v6-0-0.dta,12,2.0,die SPD,mit einem Hauptschulabschluss,weiblich,52.0,45-54,Altersarmut,31.0,Armut
4795,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.6040203,0.67961156,0.6304535,0.7067494,4638,-97,-97,2,1,1,1972,1,8,3,3,2,2,1,801,237,801,237,8,4,2,4,1,2,2,2,2,4,3,4,2,1,1,2,808,808,808,808,1,5,2,3,5,3,1,3,2,2,3,2,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,2,2,4,4,5,3,4,5,4,4,3,3,5,3,2,2,3,2,5,2,8,9,6,6,7,7,8,7,4,2,2,2,2,1,1,1,2,1,1,3,2,2,3,3,2,3,3,2,3,2,4,4,4,3,3,801,237,2,801,215,3,8,1,1,0,31,1,1,0,1.2738543,136629,1753,11,0,0,2019-11-05 18:41:17,2019-11-05 19:10:30,179,84,213,47,25,64,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,eine Kleinpartei,mit einem Realschulabschluss,weiblich,47.0,45-54,die altersarmut,31.0,Armut
3153,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.80198616,0.8762763,0.7576525,0.82024354,3263,-97,-97,2,1,1,1973,1,6,3,3,3,3,1,801,237,801,237,1,2,2,2,2,6,4,7,6,5,6,1,7,6,5,7,801,237,801,237,1,5,1,2,3,5,1,3,3,3,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,7,5,6,1,7,5,5,6,5,6,6,-71,6,2,2,3,4,1,3,4,6,7,5,5,5,3,11,3,1,4,4,4,4,4,2,4,3,4,5,1,2,3,4,3,3,5,5,3,3,3,2,3,4,4,3,801,237,3,4,4,4,8,1,1,0,31,1,1,0,1.1821237,136629,1054,11,0,0,2019-11-05 18:20:49,2019-11-05 18:38:23,243,32,162,61,8,53,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,eine Kleinpartei,mit Abitur,weiblich,46.0,45-54,Umweltpolitik,45.0,Umweltpolitik
4458,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,9,1-1-1-0-1-1-0-0-1-1-1-1,0,Ostdeutschland,,,,,9643,-97,-97,2,1,1,1974,1,15,3,3,4,5,1,7,7,7,7,1,4,1,4,1,1,1,1,1,4,7,1,1,1,1,1,808,808,808,808,1,5,1,1,5,5,1,1,1,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-99,1,8,1,8,1,1,5,1,1,1,1,5,5,5,5,5,1,4,4,9,9,6,6,4,3,11,3,4,1,4,1,3,1,3,3,3,4,5,1,5,5,5,3,4,1,5,5,5,2,5,5,3,4,3,7,7,2,808,808,-97,8,1,1,0,31,1,1,0,0.7050363,136629,493,11,0,0,2019-11-09 18:17:29,2019-11-09 18:25:42,140,25,126,33,5,29,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,Die Linke,mit einem Realschulabschluss,weiblich,45.0,45-54,Rechtsextremismus,19.0,Radikalisierung und Extremismus
7881,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.74241126,0.3797126,0.76471525,0.38650697,7996,-97,-97,2,1,1,1955 und frueher,1,2,3,3,3,3,1,4,4,4,4,1,2,4,3,2,5,4,8,6,7,7,1,7,5,4,7,4,4,6,6,1,5,3,2,4,5,1,2,2,3,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,8,6,7,1,7,5,5,7,4,7,8,6,7,4,4,5,4,2,3,5,6,7,5,5,4,3,11,5,2,4,4,3,3,2,2,4,4,5,5,1,1,2,4,4,3,4,5,2,3,2,3,3,4,3,4,4,4,2,6,6,3,7,2,1,0,31,1,1,0,1.4526474,136629,1479,11,0,0,2019-11-06 12:36:19,2019-11-06 13:00:58,22,5,21,22,5,21,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,die SPD,mit Fachhochschulreife,weiblich,64.0,55+,Innere Sicherheit,16.0,Innere Sicherheit
